CaseID$;YEAR;COWCODE;ARDACODE;ISO3;NUMISO;COUNTRY;CHRSPROT;CHRSCAT;CHRSORTH;CHRSANG;CHRSOTHR;CHRSGEN;JUDORTH;JDCONS;JUDREF;JUDOTHR;JUDGEN;ISLMSUN;ISLMSHI;ISLMIBD;ISLMNAT;ISLMALW;ISLMAHM;ISLMOTHR;ISLMGEN;BUDMAH;BUDTHR;BUDOTHR;BUDGEN;ZOROGEN;HINDGEN;SIKHGEN;SHNTGEN;BAHGEN;TAOGEN;JAINGEN;CONFGEN;SYNCGEN;ANMGEN;NONRELIG;OTHRGEN;SUMRELIG;POP;CHPRTPCT;CHCATPCT;CHORTPCT;CHANGPCT;CHOTHPCT;CHGENPCT;JDORPCT;JDCNPCT;JDRFPCT;JDOTPCT;JDGENPCT;ISSUNPCT;ISSHIPCT;ISIBDPCT;ISNATPCT;ISALAPCT;ISAHMPCT;ISLOTPCT;ISGENPCT;BUMAHPCT;BUTHRPCT;BUOTHPCT;BUGENPCT;ZOGENPCT;HIGENPCT;SIGENPCT;SHGENPCT;BAGENPCT;TAGENPCT;JAGENPCT;COGENPCT;SYGENPCT;ANGENPCT;NORELPCT;OTGENPCT;SUMPCT;TOTAL;DUALREL;DATATYPE;SRELIAB;RRELIAB;RELIAB;SOURCECD;VERSION
901;1970;411;75;GNQ;226;Equatorial Guinea;14899;230712;0;0;11297;256908;0;0;0;0;0;0;0;0;0;0;0;1301;1301;0;0;0;0;0;0;0;0;701;0;0;0;0;19253;12810;27;290973;291000;00512;07928;0;0;00388;08828;0;0;0;0;0;0;0;0;0;0;0;00045;00045;0;0;0;0;0;0;0;0;00024;0;0;0;0;00662;0044;00001;09999;1;0;24;4;7;2;7;11
902;1975;411;75;GNQ;226;Equatorial Guinea;14949;182250;0;0;0;197199;0;0;0;0;0;0;0;0;0;0;0;1425;1425;0;0;0;0;0;0;0;0;800;0;0;0;0;17446;6000;2130;222870;225000;00664;081;0;0;0;08764;0;0;0;0;0;0;0;0;0;0;0;00063;00063;0;0;0;0;0;0;0;0;00036;0;0;0;0;00775;00267;00095;09905;1;0;134;9;28;1;2;11
903;1980;411;75;GNQ;226;Equatorial Guinea;15000;175770;0;0;0;190770;0;0;0;0;0;0;0;0;0;0;0;1550;1550;0;0;0;0;0;0;0;0;900;0;0;0;0;15600;7500;680;216320;217000;00691;081;0;0;0;08791;0;0;0;0;0;0;0;0;0;0;0;00071;00071;0;0;0;0;0;0;0;0;00041;0;0;0;0;00719;00346;00031;09969;1;0;24;4;8;2;7;11
904;1985;411;75;GNQ;226;Equatorial Guinea;15050;269520;0;0;0;284570;0;0;0;0;0;0;0;0;0;0;0;4255;4255;0;0;0;0;0;0;0;0;1150;0;0;0;0;12300;6240;3485;308515;312000;00482;08638;0;0;0;09121;0;0;0;0;0;0;0;0;0;0;0;00136;00136;0;0;0;0;0;0;0;0;00037;0;0;0;0;00394;002;00112;09888;1;0;134;5;20;2;1;11
905;1990;411;75;GNQ;226;Equatorial Guinea;15100;303500;0;0;0;318600;0;0;0;0;0;0;0;0;0;0;0;6960;6960;0;0;0;0;0;150;0;0;1400;0;0;0;0;9000;11000;890;347110;348000;00434;08721;0;0;0;09155;0;0;0;0;0;0;0;0;0;0;0;002;002;0;0;0;0;0;00004;0;0;0004;0;0;0;0;00259;00316;00026;09974;1;0;24;4;8;2;7;11
906;1995;411;75;GNQ;226;Equatorial Guinea;9815;329730;0;0;0;339545;0;0;0;0;0;0;0;0;0;0;0;11653;11653;0;0;0;0;0;188;0;0;1862;0;0;0;0;9166;11370;5216;373784;379000;00259;087;0;0;0;08959;0;0;0;0;0;0;0;0;0;0;0;00307;00307;0;0;0;0;0;00005;0;0;00049;0;0;0;0;00242;003;00138;09862;1;0;134;9;28;1;2;11
907;2000;411;75;GNQ;226;Equatorial Guinea;4530;390000;0;0;0;394530;0;0;0;0;0;18700;0;0;0;0;0;0;18700;0;0;0;0;0;227;0;0;2324;0;0;0;0;22650;14500;69;452931;453000;001;08609;0;0;0;08709;0;0;0;0;0;00413;0;0;0;0;0;0;00413;0;0;0;0;0;00005;0;0;00051;0;0;0;0;005;0032;00002;09998;1;0;24;5;20;2;83;11
908;2005;411;75;GNQ;226;Equatorial Guinea;27405;499380;0;0;0;526785;0;0;0;0;0;24665;0;0;0;0;0;0;24665;0;0;0;0;0;305;0;0;3124;0;0;0;0;30450;18000;5671;603329;609000;0045;082;0;0;0;0865;0;0;0;0;0;00405;0;0;0;0;0;0;00405;0;0;0;0;0;00005;0;0;00051;0;0;0;0;005;00296;00093;09907;1;0;24;5;20;2;83;11
909;2010;411;75;GNQ;226;Equatorial Guinea;34914;588000;0;0;0;622914;0;0;0;0;0;27500;0;0;0;0;0;0;27500;0;0;0;0;0;349;0;0;3575;0;0;0;0;12011;24000;7946;690349;698295;005;08421;0;0;0;0892;0;0;0;0;0;00394;0;0;0;0;0;0;00394;0;0;0;0;0;00005;0;0;00051;0;0;0;0;00172;00344;00114;09886;1;0;24;5;20;2;83;11
910;1965;420;87;GMB;270;Gambia;1150;8080;62;1837;1868;12997;0;0;0;0;0;0;0;0;0;0;0;330000;330000;0;0;0;0;0;101;0;0;4000;0;0;0;0;55000;1777;125;403875;404000;00028;002;00002;00045;00046;00322;0;0;0;0;0;0;0;0;0;0;0;08168;08168;0;0;0;0;0;00003;0;0;00099;0;0;0;0;01361;00044;00003;09997;1;0;234;9;28;1;2;11
911;1970;420;87;GMB;270;Gambia;1589;9369;101;2014;1503;14576;0;0;0;0;0;0;0;0;0;0;0;385214;385214;0;0;0;0;0;101;0;0;4126;0;0;0;0;55963;2011;9;461991;462000;00034;00203;00002;00044;00033;00315;0;0;0;0;0;0;0;0;0;0;0;08338;08338;0;0;0;0;0;00002;0;0;00089;0;0;0;0;01211;00044;0;1;1;0;24;4;8;2;7;11
912;1975;420;87;GMB;270;Gambia;2194;11444;163;2207;2339;18347;0;0;0;0;0;0;0;0;0;0;0;438160;438160;0;0;0;0;0;100;0;0;4613;0;0;0;0;58931;2752;1097;522903;524000;00042;00218;00003;00042;00045;0035;0;0;0;0;0;0;0;0;0;0;0;08362;08362;0;0;0;0;0;00002;0;0;00088;0;0;0;0;01125;00053;00021;09979;1;0;34;99;35;1;99;11
913;1980;420;87;GMB;270;Gambia;2800;13500;226;2400;3174;22100;0;0;0;0;0;0;0;0;0;0;400;506450;506850;0;0;0;0;0;100;0;0;5100;0;0;0;0;61900;3423;1527;599473;601000;00047;00225;00004;0004;00053;00368;0;0;0;0;0;0;0;0;0;0;00007;08427;08433;0;0;0;0;0;00002;0;0;00085;0;0;0;0;0103;00057;00025;09975;1;0;134;4;10;2;7;11
914;1985;420;87;GMB;270;Gambia;2750;17950;288;2500;7750;31238;0;0;0;0;0;0;0;0;0;0;0;667500;667500;0;0;0;0;0;120;0;0;5450;0;0;0;0;38750;4259;27683;747317;775000;00035;00232;00004;00032;001;00403;0;0;0;0;0;0;0;0;0;0;0;08613;08613;0;0;0;0;0;00002;0;0;0007;0;0;0;0;005;00055;00357;09643;1;0;134;5;20;2;1;11
915;1990;420;87;GMB;270;Gambia;2700;22400;350;2600;9210;37260;0;0;0;0;0;0;0;0;0;0;0;790760;790760;0;0;0;0;0;140;0;0;5800;0;0;0;0;81500;5300;240;920760;921000;00029;00243;00004;00028;001;00405;0;0;0;0;0;0;0;0;0;0;0;08586;08586;0;0;0;0;0;00002;0;0;00063;0;0;0;0;00885;00058;00003;09997;1;0;24;4;7;2;7;11
916;1995;420;87;GMB;270;Gambia;4279;26272;436;2709;11110;44806;0;0;0;0;0;0;0;0;0;0;0;990900;990900;0;0;0;0;0;175;0;0;8257;0;0;0;0;55550;6594;4718;1106282;1111000;00039;00236;00004;00024;001;00403;0;0;0;0;0;0;0;0;0;0;0;08919;08919;0;0;0;0;0;00002;0;0;00074;0;0;0;0;005;00059;00042;09958;1;0;134;5;20;2;1;11
917;2000;420;87;GMB;270;Gambia;6583;29350;587;3167;0;39687;0;0;0;0;0;1161450;13050;0;0;0;0;0;1174500;0;0;0;0;0;211;0;0;9200;0;0;0;0;66200;7888;7314;1297686;1305000;0005;00225;00004;00024;0;00304;0;0;0;0;0;089;001;0;0;0;0;0;09;0;0;0;0;0;00002;0;0;0007;0;0;0;0;00507;0006;00056;09944;1;0;24;5;20;2;83;11
918;2005;420;87;GMB;270;Gambia;7576;33776;676;3645;0;45673;0;0;0;0;0;1285000;14360;0;0;0;0;0;1299360;0;0;0;0;0;236;0;0;9500;0;0;0;0;70200;8711;2320;1433680;1436000;00053;00235;00005;00025;0;00318;0;0;0;0;0;08948;001;0;0;0;0;0;09048;0;0;0;0;0;00002;0;0;00066;0;0;0;0;00489;00061;00016;09984;1;0;24;4;7;3;204;11
919;2010;420;87;GMB;270;Gambia;12500;56240;980;5200;0;74920;0;0;0;0;0;1531158;17204;0;0;0;0;0;1548362;0;0;0;0;0;279;0;0;9200;0;0;0;0;75000;8900;3742;1716661;1720403;00073;00327;00006;0003;0;00435;0;0;0;0;0;089;001;0;0;0;0;0;09;0;0;0;0;0;00002;0;0;00053;0;0;0;0;00436;00052;00022;09978;1;0;24;5;20;2;1;11
920;1960;432;141;MLI;466;Mali;10529;37805;0;0;2804;51138;0;0;0;0;0;0;0;0;0;0;0;3310500;3310500;0;0;0;0;0;0;0;0;236;0;0;0;0;923000;2903;87223;4287777;4375000;00024;00086;0;0;00006;00117;0;0;0;0;0;0;0;0;0;0;0;07567;07567;0;0;0;0;0;0;0;0;00001;0;0;0;0;0211;00007;00199;09801;1;0;234;9;28;1;2;11
921;1965;432;141;MLI;466;Mali;13887;45760;0;0;3352;62999;0;0;0;0;0;0;0;0;0;0;0;3703200;3703200;0;0;0;0;0;0;0;0;307;0;0;0;0;883860;3492;142;4653858;4654000;0003;00098;0;0;00007;00135;0;0;0;0;0;0;0;0;0;0;0;07957;07957;0;0;0;0;0;0;0;0;00001;0;0;0;0;01899;00008;0;1;1;0;1234;9;28;1;2;11
922;1970;432;141;MLI;466;Mali;18317;55388;0;0;3906;77611;0;0;0;0;0;0;0;0;0;0;0;4400377;4400377;0;0;0;0;0;0;0;0;400;0;0;0;0;999735;4201;1676;5482324;5484000;00033;00101;0;0;00007;00142;0;0;0;0;0;0;0;0;0;0;0;08024;08024;0;0;0;0;0;0;0;0;00001;0;0;0;0;01823;00008;00003;09997;1;0;24;4;8;2;7;11
923;1975;432;141;MLI;466;Mali;24158;72624;0;0;0;96782;0;0;0;0;0;0;0;0;0;0;0;5000000;5000000;0;0;0;0;0;0;0;0;520;0;0;0;0;495000;4700;16998;5597002;5614000;00043;00129;0;0;0;00172;0;0;0;0;0;0;0;0;0;0;0;08906;08906;0;0;0;0;0;0;0;0;00001;0;0;0;0;00882;00008;0003;0997;1;0;134;9;28;1;2;11
924;1980;432;141;MLI;466;Mali;30000;90000;0;0;61800;181800;0;0;0;0;0;0;0;0;0;0;0;6312550;6312550;0;0;0;0;0;0;0;0;640;0;0;0;0;593100;6080;830;7094170;7095000;00042;00127;0;0;00087;00256;0;0;0;0;0;0;0;0;0;0;0;08897;08897;0;0;0;0;0;0;0;0;00001;0;0;0;0;00836;00009;00001;09999;1;0;134;4;10;2;7;11
925;1985;432;141;MLI;466;Mali;44500;93350;0;0;31050;168900;0;0;0;0;0;0;0;0;0;0;0;6630740;6630740;0;0;0;0;0;0;0;0;770;0;0;0;0;680940;7314;77336;7488664;7566000;00059;00123;0;0;00041;00223;0;0;0;0;0;0;0;0;0;0;0;08764;08764;0;0;0;0;0;0;0;0;00001;0;0;0;0;009;0001;00102;09898;1;0;134;5;20;2;1;11
926;1990;432;141;MLI;466;Mali;59000;96700;0;0;300;156000;0;0;0;0;0;0;0;0;0;0;0;7163200;7163200;0;0;0;0;0;0;0;0;900;0;0;0;0;826245;8800;855;8155145;8156000;00072;00119;0;0;0;00191;0;0;0;0;0;0;0;0;0;0;0;08783;08783;0;0;0;0;0;0;0;0;00001;0;0;0;0;01013;00011;00001;09999;1;0;24;4;7;2;7;11
927;1995;432;141;MLI;466;Mali;64775;152826;0;0;5338;222939;0;0;0;0;0;0;0;0;0;0;0;9557550;9557550;0;0;0;0;0;0;0;0;904;0;0;0;0;971550;10586;31471;10763529;10795000;0006;00142;0;0;00005;00207;0;0;0;0;0;0;0;0;0;0;0;08854;08854;0;0;0;0;0;0;0;0;00001;0;0;0;0;009;0001;00029;09971;1;0;134;5;20;2;1;11
928;2000;432;141;MLI;466;Mali;88400;280500;0;0;0;368900;0;0;0;0;0;9975000;105350;0;0;0;0;0;10080350;0;0;0;0;0;0;0;0;909;0;0;0;0;770000;12373;1468;11232532;11234000;00079;0025;0;0;0;00328;0;0;0;0;0;08879;00094;0;0;0;0;0;08973;0;0;0;0;0;0;0;0;00001;0;0;0;0;00685;00011;00001;09999;1;0;24;5;20;2;83;11
929;2005;432;141;MLI;466;Mali;74146;251065;0;0;0;325211;0;0;0;0;0;10550000;57200;0;0;0;0;0;10607200;0;0;0;0;0;0;0;0;869;0;0;0;0;750000;11500;37220;11694780;11732000;00063;00214;0;0;0;00277;0;0;0;0;0;08992;00049;0;0;0;0;0;09041;0;0;0;0;0;0;0;0;00001;0;0;0;0;00639;0001;00032;09968;1;0;24;5;20;2;350;11
930;2010;432;141;MLI;466;Mali;92809;314259;0;0;0;407068;0;0;0;0;0;12619133;135689;0;0;0;0;0;12754822;0;0;0;0;0;0;0;0;750;0;0;0;0;379930;25200;1191;13567770;13568961;00068;00232;0;0;0;003;0;0;0;0;0;093;001;0;0;0;0;0;094;0;0;0;0;0;0;0;0;00001;0;0;0;0;0028;00019;00001;09999;1;0;24;4;7;3;1;11
931;1960;433;197;SEN;686;Senegal;2472;143265;0;62;2363;148162;0;0;0;0;0;1225792;0;0;0;0;0;1386147;2611939;0;0;248;248;0;0;0;0;1469;0;0;0;3;651380;79760;85039;3492961;3578000;00007;004;0;0;00007;00414;0;0;0;0;0;03426;0;0;0;0;0;03874;073;0;0;00001;00001;0;0;0;0;00004;0;0;0;0;01821;00223;00238;09762;1;0;134;9;28;1;2;11
932;1965;433;197;SEN;686;Senegal;3294;167752;0;81;13271;184398;0;0;0;0;0;1818156;0;0;0;0;0;1121093;2939249;0;0;303;303;0;0;0;0;2073;0;0;0;5;705420;70367;17185;3901815;3919000;00008;00428;0;0;00034;00471;0;0;0;0;0;04639;0;0;0;0;0;02861;075;0;0;00001;00001;0;0;0;0;00005;0;0;0;0;018;0018;00044;09956;1;0;134;9;28;1;2;11
933;1970;433;197;SEN;686;Senegal;4390;196426;0;107;28577;229500;0;0;0;0;0;2696780;0;0;0;0;0;950000;3646780;0;0;371;371;0;0;0;0;2576;0;0;0;8;356316;60973;99476;4296524;4396000;0001;00447;0;0;00065;00522;0;0;0;0;0;06135;0;0;0;0;0;02161;08296;0;0;00001;00001;0;0;0;0;00006;0;0;0;0;00811;00139;00226;09774;1;0;134;4;10;2;7;11
934;1975;433;197;SEN;686;Senegal;5120;213213;0;123;39108;257564;0;0;0;0;0;3348390;0;0;0;0;0;929249;4277639;0;0;453;453;0;0;0;0;2888;0;0;0;15;370857;51580;13004;4960996;4974000;0001;00429;0;0;00079;00518;0;0;0;0;0;06732;0;0;0;0;0;01868;086;0;0;00001;00001;0;0;0;0;00006;0;0;0;0;00746;00104;00026;09974;1;0;34;99;35;1;99;11
935;1980;433;197;SEN;686;Senegal;5850;230000;0;140;49640;285630;0;0;0;0;0;4000000;0;0;0;0;0;952910;4952910;0;0;555;555;0;0;0;0;3200;0;0;0;25;385398;42187;23095;5669905;5693000;0001;00404;0;0;00087;00502;0;0;0;0;0;07026;0;0;0;0;0;01674;087;0;0;00001;00001;0;0;0;0;00006;0;0;0;0;00677;00074;00041;09959;1;0;24;4;8;2;7;11
936;1985;433;197;SEN;686;Senegal;6675;281500;0;145;31680;320000;0;0;0;0;0;5903000;0;0;0;0;0;215120;6118120;0;0;678;678;0;0;0;0;8100;0;0;0;43;414480;32793;13786;6894214;6908000;0001;00407;0;0;00046;00463;0;0;0;0;0;08545;0;0;0;0;0;00311;08857;0;0;00001;00001;0;0;0;0;00012;0;0;0;0;006;00047;0002;0998;1;0;134;5;20;2;1;11
937;1990;433;197;SEN;686;Senegal;7500;333000;0;150;59350;400000;0;0;0;0;0;6000000;0;0;0;0;0;407000;6407000;0;0;830;830;0;0;0;0;12000;0;0;0;73;450000;23400;4697;7293303;7298000;0001;00456;0;0;00081;00548;0;0;0;0;0;08221;0;0;0;0;0;00558;08779;0;0;00001;00001;0;0;0;0;00016;0;0;0;0;00617;00032;00006;09994;1;0;13;4;10;2;7;11
938;1995;433;197;SEN;686;Senegal;8073;402317;0;164;1444;411998;0;0;0;0;0;6067756;0;0;0;0;0;1261073;7328829;0;0;1015;1015;0;0;0;0;15602;0;0;0;124;490820;20441;78171;8268829;8347000;0001;00482;0;0;00002;00494;0;0;0;0;0;07269;0;0;0;0;0;01511;0878;0;0;00001;00001;0;0;0;0;00019;0;0;0;0;00588;00024;00094;09906;1;0;134;5;20;2;1;11
939;2000;433;197;SEN;686;Senegal;7431;370327;0;0;0;377758;0;0;0;0;0;8757330;94810;0;0;0;0;0;8852140;0;0;1242;1242;0;0;0;0;16100;0;0;0;212;175000;15200;43348;9437652;9481000;00008;00391;0;0;0;00398;0;0;0;0;0;09237;001;0;0;0;0;0;09337;0;0;00001;00001;0;0;0;0;00017;0;0;0;0;00185;00016;00046;09954;1;0;24;5;10;2;83;11
940;2005;433;197;SEN;686;Senegal;8536;425383;0;0;0;433919;0;0;0;0;0;10050640;108480;0;0;0;0;0;10159120;0;0;1300;1300;0;0;0;0;15200;0;0;0;360;216960;16700;4441;10843559;10848000;00008;00392;0;0;0;004;0;0;0;0;0;09265;001;0;0;0;0;0;09365;0;0;00001;00001;0;0;0;0;00014;0;0;0;0;002;00015;00004;09996;1;0;24;5;10;2;83;11
941;2010;433;197;SEN;686;Senegal;21278;400067;0;0;0;421345;0;0;0;0;0;11221712;124357;0;0;0;0;0;11346069;0;0;1631;1631;0;0;0;0;23201;0;0;0;387;241681;20144;29640;12054458;12084098;00018;00331;0;0;0;00349;0;0;0;0;0;09286;00103;0;0;0;0;0;09389;0;0;00001;00001;0;0;0;0;00019;0;0;0;0;002;00017;00025;09975;1;0;24;5;10;2;350;11
942;1960;434;24;BEN;204;Benin;53000;252000;0;0;33401;338401;0;0;0;0;0;0;0;0;0;0;0;279000;279000;0;0;0;0;0;0;0;0;1814;0;0;0;0;1615380;113;2292;2234708;2237000;00237;01127;0;0;00149;01513;0;0;0;0;0;0;0;0;0;0;0;01247;01247;0;0;0;0;0;0;0;0;00008;0;0;0;0;07221;00001;0001;0999;1;0;134;10;28;1;12;11
943;1965;434;24;BEN;204;Benin;30000;240000;0;0;46746;316746;0;0;0;0;0;0;0;0;0;0;0;270000;270000;0;0;0;0;0;0;0;0;2422;0;0;0;0;1567519;255;5058;2156942;2162000;00139;0111;0;0;00216;01465;0;0;0;0;0;0;0;0;0;0;0;01249;01249;0;0;0;0;0;0;0;0;00011;0;0;0;0;0725;00001;00023;09977;1;0;34;9;28;1;2;11
944;1970;434;24;BEN;204;Benin;50011;375573;0;0;65423;491007;0;0;0;0;0;0;0;0;0;0;0;380520;380520;0;0;0;0;0;0;0;0;3234;0;0;0;0;1841564;573;1102;2716898;2718000;00184;01382;0;0;00241;01807;0;0;0;0;0;0;0;0;0;0;0;014;014;0;0;0;0;0;0;0;0;00012;0;0;0;0;06775;00002;00004;09996;1;0;24;4;7;2;7;11
945;1975;434;24;BEN;204;Benin;66855;495236;0;0;91561;653652;0;0;0;0;0;0;0;0;0;0;0;368860;368860;0;0;0;0;0;0;0;0;4317;0;0;0;0;2075040;1286;8845;3103155;3112000;00215;01591;0;0;00294;021;0;0;0;0;0;0;0;0;0;0;0;01185;01185;0;0;0;0;0;0;0;0;00014;0;0;0;0;06668;00004;00028;09972;1;0;34;99;35;1;99;11
946;1980;434;24;BEN;204;Benin;83700;614900;0;0;117700;816300;0;0;0;0;0;0;0;0;0;0;400;356800;357200;0;0;0;0;0;0;0;0;5400;0;0;0;0;2204920;2000;76180;3385820;3462000;00242;01776;0;0;0034;02358;0;0;0;0;0;0;0;0;0;0;00001;01031;01032;0;0;0;0;0;0;0;0;00016;0;0;0;0;06369;00006;0022;0978;1;0;24;4;8;2;7;11
947;1985;434;24;BEN;204;Benin;160325;690030;0;0;164395;1014750;0;0;0;0;0;0;0;0;0;0;0;487080;487080;0;0;0;0;0;0;0;0;6700;0;0;0;0;2546170;4200;100;4058900;4059000;00395;017;0;0;00405;025;0;0;0;0;0;0;0;0;0;0;0;012;012;0;0;0;0;0;0;0;0;00017;0;0;0;0;06273;0001;0;1;1;0;134;9;28;1;2;11
948;1990;434;24;BEN;204;Benin;236950;930000;0;0;139970;1306920;0;0;0;0;0;0;0;0;0;0;0;870000;870000;0;0;0;0;0;0;0;0;8000;0;0;0;0;2522300;7200;24580;4714420;4739000;005;01962;0;0;00295;02758;0;0;0;0;0;0;0;0;0;0;0;01836;01836;0;0;0;0;0;0;0;0;00017;0;0;0;0;05322;00015;00052;09948;1;0;24;4;8;2;7;11
949;1995;434;24;BEN;204;Benin;358840;1271170;0;0;207265;1837275;0;0;0;0;0;0;0;0;0;0;0;1190640;1190640;0;0;0;0;0;0;0;0;7902;0;0;0;0;2308085;11108;56990;5355010;5412000;00663;02349;0;0;00383;03395;0;0;0;0;0;0;0;0;0;0;0;022;022;0;0;0;0;0;0;0;0;00015;0;0;0;0;04265;00021;00105;09895;1;0;134;5;20;2;1;11
950;2000;434;24;BEN;204;Benin;328176;1670084;0;0;636833;2635093;0;0;0;0;0;1475691;30116;0;0;0;0;0;1505807;0;0;0;0;0;0;0;0;7804;0;0;0;0;1750000;125000;73296;6023704;6097000;00538;02739;0;0;01045;04322;0;0;0;0;0;0242;00049;0;0;0;0;0;0247;0;0;0;0;0;0;0;0;00013;0;0;0;0;0287;00205;0012;0988;1;0;24;4;7;3;206;11
951;2005;434;24;BEN;204;Benin;581000;1985000;0;0;595071;3161071;0;0;0;0;0;1624048;68185;0;0;0;0;0;1692233;0;0;0;0;0;6198;0;0;10057;0;0;0;0;2230000;283500;11941;7383059;7395000;00786;02684;0;0;00805;04275;0;0;0;0;0;02196;00092;0;0;0;0;0;02288;0;0;0;0;0;00008;0;0;00014;0;0;0;0;03016;00383;00016;09984;1;0;24;5;20;2;201;11
952;2010;434;24;BEN;204;Benin;735000;2145000;8906;3488;622000;3514394;0;0;0;0;0;2304686;21029;0;0;0;0;0;2325715;0;0;0;0;0;0;0;0;2458;0;0;0;0;2495000;293352;155077;8630919;8785996;00837;02441;0001;00004;00708;04;0;0;0;0;0;02623;00024;0;0;0;0;0;02647;0;0;0;0;0;0;0;0;00003;0;0;0;0;0284;00334;00177;09823;1;0;24;5;20;2;202;11
953;1960;435;146;MRT;478;Mauritania;29;5830;0;0;9;5868;0;0;0;0;0;0;0;0;0;0;0;981090;981090;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;3961;987039;991000;0;00059;0;0;0;00059;0;0;0;0;0;0;0;0;0;0;0;099;099;0;0;0;0;0;0;0;0;00001;0;0;0;0;0;0;0004;0996;1;0;34;10;28;1;12;11
954;1965;435;146;MRT;478;Mauritania;35;6220;0;0;2;6257;0;0;0;0;0;0;0;0;0;0;0;1085040;1085040;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;4609;1091391;1096000;0;00057;0;0;0;00057;0;0;0;0;0;0;0;0;0;0;0;099;099;0;0;0;0;0;0;0;0;00001;0;0;0;0;0;0;00042;09958;1;0;134;9;28;1;2;11
955;1970;435;146;MRT;478;Mauritania;43;6630;0;0;1;6674;0;0;0;0;0;0;0;0;0;0;0;1212494;1212494;0;0;0;0;0;0;0;0;108;0;0;0;0;1077;646;1;1220999;1221000;0;00054;0;0;0;00055;0;0;0;0;0;0;0;0;0;0;0;0993;0993;0;0;0;0;0;0;0;0;00001;0;0;0;0;00009;00005;0;1;1;0;24;4;7;2;7;11
956;1975;435;146;MRT;478;Mauritania;51;6315;0;0;750;7116;0;0;0;0;0;0;0;0;0;0;0;1343580;1343580;0;0;0;0;0;0;0;0;124;0;0;0;0;13710;723;5747;1365253;1371000;0;00046;0;0;00005;00052;0;0;0;0;0;0;0;0;0;0;0;098;098;0;0;0;0;0;0;0;0;00001;0;0;0;0;001;00005;00042;09958;1;0;34;9;28;1;2;11
957;1980;435;146;MRT;478;Mauritania;60;6000;0;0;1500;7560;0;0;0;0;0;0;0;0;0;0;0;1519980;1519980;0;0;0;0;0;0;0;0;140;0;0;0;0;15510;800;7010;1543990;1551000;0;00039;0;0;0001;00049;0;0;0;0;0;0;0;0;0;0;0;098;098;0;0;0;0;0;0;0;0;00001;0;0;0;0;001;00005;00045;09955;1;0;134;4;10;2;7;11
958;1985;435;146;MRT;478;Mauritania;230;5500;0;0;2515;8245;0;0;0;0;0;0;0;0;0;0;0;1730680;1730680;0;0;0;0;0;0;0;0;145;0;0;0;0;17660;1500;7770;1758230;1766000;00001;00031;0;0;00014;00047;0;0;0;0;0;0;0;0;0;0;0;098;098;0;0;0;0;0;0;0;0;00001;0;0;0;0;001;00008;00044;09956;1;0;34;2;10;2;13;11
959;1990;435;146;MRT;478;Mauritania;400;5000;0;0;3530;8930;0;0;0;0;0;0;0;0;0;0;0;1972970;1972970;0;0;0;0;0;0;0;0;150;0;0;0;0;11000;2200;7750;1995250;2003000;00002;00025;0;0;00018;00045;0;0;0;0;0;0;0;0;0;0;0;0985;0985;0;0;0;0;0;0;0;0;00001;0;0;0;0;00055;00011;00039;09961;1;0;134;4;10;2;7;11
960;1995;435;146;MRT;478;Mauritania;477;4769;0;0;2842;8088;0;0;0;0;0;0;0;0;0;0;0;2261160;2261160;0;0;0;0;0;0;0;0;208;0;0;0;0;12042;2415;87;2283913;2284000;00002;00021;0;0;00012;00035;0;0;0;0;0;0;0;0;0;0;0;099;099;0;0;0;0;0;0;0;0;00001;0;0;0;0;00053;00011;0;1;1;0;34;5;24;2;1;11
961;2000;435;146;MRT;478;Mauritania;555;4539;0;708;1446;7248;0;0;0;0;0;2597000;0;0;0;0;0;0;2597000;0;0;0;0;0;0;0;0;267;0;0;0;0;15400;5600;44485;2625515;2670000;00002;00017;0;00003;00005;00027;0;0;0;0;0;09727;0;0;0;0;0;0;09727;0;0;0;0;0;0;0;0;00001;0;0;0;0;00058;00021;00167;09833;1;0;24;5;24;2;13;11
962;2005;435;146;MRT;478;Mauritania;715;4301;0;857;1616;7489;0;0;0;0;0;2789760;0;0;0;0;0;0;2789760;0;0;0;0;0;0;0;0;285;0;0;0;0;14821;3061;90584;2815416;2906000;00002;00015;0;00003;00006;00026;0;0;0;0;0;096;0;0;0;0;0;0;096;0;0;0;0;0;0;0;0;00001;0;0;0;0;00051;00011;00312;09688;1;0;24;5;24;2;83;11
963;2010;435;146;MRT;478;Mauritania;957;4802;0;1053;1906;8718;0;0;0;0;0;3212166;0;0;0;0;0;0;3212166;0;0;0;0;0;0;0;0;331;0;0;0;0;17220;3560;69517;3241995;3311512;00003;00015;0;00003;00006;00026;0;0;0;0;0;097;0;0;0;0;0;0;097;0;0;0;0;0;0;0;0;00001;0;0;0;0;00052;00011;0021;0979;1;0;24;5;24;2;83;11
964;1960;436;165;NER;562;Niger;1000;9000;0;0;0;10000;0;0;0;0;0;0;0;0;0;0;0;2180160;2180160;0;0;0;0;0;0;0;0;473;0;0;0;0;827840;1911;7616;3020384;3028000;00003;0003;0;0;0;00033;0;0;0;0;0;0;0;0;0;0;0;072;072;0;0;0;0;0;0;0;0;00002;0;0;0;0;02734;00006;00025;09975;1;0;134;9;28;1;2;11
